"X(¥ìm)","Z(¥ìm)"
"42882.598 ","105.206 "
"42893.925 ","106.383 "
"42905.252 ","107.819 "
"42916.578 ","109.091 "
"42927.905 ","110.724 "
"42939.232 ","112.390 "
"42950.558 ","114.367 "
"42961.885 ","117.093 "
"42973.211 ","118.735 "
"42984.538 ","119.555 "
"42995.865 ","120.949 "
"43007.191 ","123.658 "
"43018.518 ","125.979 "
"43029.845 ","127.437 "
"43041.171 ","129.532 "
"43052.498 ","131.592 "
"43063.824 ","132.946 "
"43075.151 ","135.015 "
"43086.478 ","138.779 "
"43097.804 ","141.630 "
"43109.131 ","145.423 "
"43120.458 ","149.132 "
"43131.784 ","153.231 "
"43143.111 ","158.144 "
"43154.437 ","163.394 "
"43165.764 ","169.859 "
"43177.091 ","176.860 "
"43188.417 ","183.638 "
"43199.744 ","191.414 "
"43211.071 ","198.966 "
"43222.397 ","205.588 "
"43233.724 ","214.352 "
"43245.050 ","223.953 "
"43256.377 ","232.310 "
"43267.704 ","241.152 "
"43279.030 ","248.102 "
"43290.357 ","257.235 "
"43301.684 ","268.579 "
"43313.010 ","273.893 "
"43324.337 ","278.743 "
"43335.663 ","286.455 "
"43346.990 ","287.496 "
"43358.317 ","290.780 "
"43369.643 ","291.527 "
"43380.970 ","287.309 "
"43392.297 ","287.029 "
"43403.623 ","284.835 "
"43414.950 ","282.720 "
"43426.276 ","279.797 "
"43437.603 ","277.103 "
"43448.930 ","276.082 "
"43460.256 ","275.765 "
"43471.583 ","274.580 "
"43482.910 ","277.225 "
"43494.236 ","277.346 "
"43505.563 ","279.716 "
"43516.889 ","283.163 "
"43528.216 ","287.235 "
"43539.543 ","291.545 "
"43550.869 ","295.769 "
"43562.196 ","302.168 "
"43573.523 ","308.600 "
"43584.849 ","315.007 "
"43596.176 ","322.552 "
"43607.502 ","329.677 "
"43618.829 ","337.636 "
"43630.156 ","344.341 "
"43641.482 ","350.331 "
"43652.809 ","354.979 "
"43664.136 ","358.530 "
"43675.462 ","362.856 "
"43686.789 ","366.243 "
"43698.115 ","367.351 "
"43709.442 ","371.377 "
"43720.769 ","372.129 "
"43732.095 ","375.207 "
"43743.422 ","380.666 "
"43754.749 ","387.185 "
"43766.075 ","396.783 "
"43777.402 ","406.804 "
"43788.728 ","421.064 "
"43800.055 ","438.675 "
"43811.382 ","452.438 "
"43822.708 ","468.224 "
"43834.035 ","482.186 "
"43845.362 ","493.037 "
"43856.688 ","503.253 "
"43868.015 ","513.249 "
"43879.341 ","524.074 "
"43890.668 ","535.244 "
"43901.995 ","548.244 "
"43913.321 ","564.312 "
"43924.648 ","580.285 "
"43935.974 ","594.749 "
"43947.301 ","608.080 "
"43958.628 ","623.389 "
"43969.954 ","636.570 "
"43981.281 ","640.714 "
"43992.608 ","647.713 "
"44003.934 ","653.214 "
"44015.261 ","656.391 "
"44026.587 ","658.841 "
"44037.914 ","661.766 "
"44049.241 ","663.067 "
"44060.567 ","663.791 "
"44071.894 ","663.940 "
"44083.221 ","663.119 "
"44094.547 ","662.585 "
"44105.874 ","660.913 "
"44117.200 ","657.949 "
"44128.527 ","656.590 "
"44139.854 ","656.338 "
"44151.180 ","654.603 "
"44162.507 ","652.911 "
"44173.834 ","651.665 "
"44185.160 ","650.662 "
"44196.487 ","649.968 "
"44207.813 ","648.201 "
"44219.140 ","646.480 "
"44230.467 ","645.183 "
"44241.793 ","642.952 "
"44253.120 ","640.260 "
"44264.447 ","639.043 "
"44275.773 ","637.758 "
"44287.100 ","635.587 "
"44298.426 ","633.572 "
"44309.753 ","631.976 "
"44321.080 ","630.346 "
"44332.406 ","629.132 "
"44343.733 ","629.015 "
"44355.060 ","627.578 "
"44366.386 ","626.604 "
"44377.713 ","624.764 "
"44389.039 ","624.772 "
"44400.366 ","623.023 "
"44411.693 ","621.303 "
"44423.019 ","619.595 "
"44434.346 ","618.546 "
"44445.673 ","616.604 "
"44456.999 ","615.319 "
"44468.326 ","613.357 "
"44479.652 ","610.827 "
"44490.979 ","608.457 "
"44502.306 ","605.129 "
"44513.632 ","603.887 "
"44524.959 ","601.147 "
"44536.286 ","598.303 "
"44547.612 ","595.732 "
"44558.939 ","594.116 "
"44570.265 ","593.275 "
"44581.592 ","589.702 "
"44592.919 ","588.794 "
"44604.245 ","588.364 "
"44615.572 ","587.453 "
"44626.899 ","586.526 "
"44638.225 ","587.028 "
"44649.552 ","587.652 "
"44660.878 ","586.841 "
"44672.205 ","588.433 "
"44683.532 ","590.333 "
"44694.858 ","589.268 "
"44706.185 ","588.506 "
"44717.512 ","587.199 "
"44728.838 ","584.834 "
"44740.165 ","582.604 "
"44751.491 ","580.139 "
"44762.818 ","575.238 "
"44774.145 ","568.639 "
"44785.471 ","563.569 "
"44796.798 ","550.953 "
"44808.125 ","549.182 "
"44819.451 ","532.199 "
"44830.778 ","515.871 "
"44842.104 ","501.398 "
"44853.431 ","488.841 "
"44864.758 ","473.633 "
"44876.084 ","461.587 "
"44887.411 ","451.984 "
"44898.738 ","440.455 "
"44910.064 ","426.746 "
"44921.391 ","415.312 "
"44932.717 ","404.070 "
"44944.044 ","391.498 "
"44955.371 ","380.536 "
"44966.697 ","369.070 "
"44978.024 ","358.379 "
"44989.351 ","351.264 "
"45000.677 ","343.838 "
"45012.004 ","338.155 "
"45023.330 ","334.806 "
"45034.657 ","330.710 "
"45045.984 ","326.905 "
"45057.310 ","323.973 "
"45068.637 ","323.244 "
"45079.964 ","320.515 "
"45091.290 ","319.287 "
"45102.617 ","318.143 "
"45113.943 ","317.660 "
"45125.270 ","317.119 "
"45136.597 ","312.476 "
"45147.923 ","308.645 "
"45159.250 ","308.780 "
"45170.577 ","306.987 "
"45181.903 ","305.202 "
"45193.230 ","300.740 "
"45204.556 ","297.124 "
"45215.883 ","293.761 "
"45227.210 ","287.758 "
"45238.536 ","279.482 "
"45249.863 ","271.297 "
"45261.190 ","265.198 "
"45272.516 ","255.560 "
"45283.843 ","244.928 "
"45295.169 ","236.856 "
"45306.496 ","231.625 "
"45317.823 ","222.632 "
"45329.149 ","215.001 "
"45340.476 ","206.452 "
"45351.802 ","200.535 "
"45363.129 ","196.150 "
"45374.456 ","190.616 "
"45385.782 ","185.964 "
"45397.109 ","180.485 "
"45408.436 ","177.923 "
"45419.762 ","176.218 "
"45431.089 ","171.405 "
"45442.415 ","169.405 "
"45453.742 ","167.206 "
"45465.069 ","165.344 "
"45476.395 ","162.242 "
"45487.722 ","158.028 "
"45499.049 ","155.912 "
"45510.375 ","154.124 "
"45521.702 ","150.004 "
"45533.028 ","148.415 "
"45544.355 ","146.333 "
"45555.682 ","143.291 "
"45567.008 ","140.988 "
"45578.335 ","137.657 "
"45589.662 ","134.711 "
"45600.988 ","131.706 "
"45612.315 ","129.771 "
"45623.641 ","125.186 "
"45634.968 ","120.792 "
"45646.295 ","117.589 "
"45657.621 ","112.683 "
"45668.948 ","109.587 "
"45680.275 ","105.612 "
"45691.601 ","102.196 "
"45702.928 ","98.875 "
"45714.254 ","95.601 "
"45725.581 ","92.080 "
"45736.908 ","88.018 "
"45748.234 ","85.502 "
"45759.561 ","83.185 "
"45770.888 ","80.276 "
"45782.214 ","75.911 "
"45793.541 ","70.955 "
"45804.867 ","68.826 "
"45816.194 ","64.036 "
"45827.521 ","63.261 "
"45838.847 ","58.070 "
"45850.174 ","55.878 "
"45861.501 ","53.772 "
"45872.827 ","50.832 "
"45884.154 ","49.873 "
"45895.480 ","47.371 "
"45906.807 ","46.164 "
"45918.134 ","45.422 "
"45929.460 ","43.568 "
"45940.787 ","43.322 "
"45952.114 ","44.620 "
"45963.440 ","43.922 "
"45974.767 ","43.010 "
"45986.093 ","44.278 "
"45997.420 ","44.009 "
"46008.747 ","43.498 "
"46020.073 ","42.799 "
"46031.400 ","42.008 "
"46042.727 ","40.935 "
"46054.053 ","39.953 "
"46065.380 ","39.628 "
"46076.706 ","38.426 "
"46088.033 ","36.829 "
"46099.360 ","36.121 "
"46110.686 ","34.502 "
"46122.013 ","33.263 "
"46133.340 ","31.661 "
"46144.666 ","29.188 "
"46155.993 ","26.784 "
"46167.319 ","24.894 "
"46178.646 ","23.284 "
"46189.973 ","21.844 "
"46201.299 ","19.036 "
"46212.626 ","16.583 "
"46223.953 ","15.488 "
"46235.279 ","13.019 "
"46246.606 ","11.123 "
"46257.932 ","8.855 "
"46269.259 ","5.069 "
"46280.586 ","2.734 "
"46291.912 ","-0.728 "
"46303.239 ","-5.023 "
"46314.566 ","-9.582 "
"46325.892 ","-15.133 "
"46337.219 ","-21.861 "
"46348.545 ","-26.577 "
"46359.872 ","-32.397 "
"46371.199 ","-38.274 "
"46382.525 ","-43.560 "
"46393.852 ","-52.279 "
"46405.179 ","-56.830 "
"46416.505 ","-62.799 "
"46427.832 ","-67.836 "
"46439.158 ","-76.050 "
"46450.485 ","-81.560 "
"46461.812 ","-86.123 "
"46473.138 ","-92.157 "
"46484.465 ","-99.312 "
"46495.792 ","-104.516 "
"46507.118 ","-108.934 "
"46518.445 ","-113.255 "
"46529.771 ","-117.211 "
"46541.098 ","-119.653 "
"46552.425 ","-122.844 "
"46563.751 ","-127.020 "
"46575.078 ","-130.079 "
"46586.405 ","-134.263 "
"46597.731 ","-135.167 "
"46609.058 ","-137.563 "
"46620.384 ","-141.051 "
"46631.711 ","-143.035 "
"46643.038 ","-147.324 "
"46654.364 ","-149.233 "
"46665.691 ","-152.196 "
"46677.018 ","-154.542 "
"46688.344 ","-158.308 "
"46699.671 ","-161.317 "
"46710.997 ","-163.162 "
"46722.324 ","-165.454 "
"46733.651 ","-169.671 "
"46744.977 ","-171.588 "
"46756.304 ","-174.279 "
"46767.630 ","-178.195 "
"46778.957 ","-181.991 "
"46790.284 ","-185.210 "
"46801.610 ","-186.454 "
"46812.937 ","-189.026 "
"46824.264 ","-190.850 "
"46835.590 ","-192.725 "
"46846.917 ","-194.398 "
"46858.243 ","-197.456 "
"46869.570 ","-200.557 "
"46880.897 ","-203.449 "
"46892.223 ","-205.796 "
"46903.550 ","-207.310 "
"46914.877 ","-209.172 "
"46926.203 ","-211.681 "
"46937.530 ","-214.780 "
"46948.856 ","-218.617 "
"46960.183 ","-222.696 "
"46971.510 ","-224.826 "
"46982.836 ","-228.724 "
"46994.163 ","-233.229 "
"47005.490 ","-237.323 "
"47016.816 ","-241.465 "
"47028.143 ","-246.033 "
"47039.469 ","-250.201 "
"47050.796 ","-252.719 "
"47062.123 ","-257.436 "
"47073.449 ","-260.049 "
"47084.776 ","-262.887 "
"47096.103 ","-265.423 "
"47107.429 ","-268.166 "
"47118.756 ","-270.713 "
"47130.082 ","-271.958 "
"47141.409 ","-275.455 "
"47152.736 ","-277.323 "
"47164.062 ","-277.902 "
"47175.389 ","-280.065 "
"47186.716 ","-282.309 "
"47198.042 ","-283.504 "
"47209.369 ","-285.346 "
"47220.695 ","-287.106 "
"47232.022 ","-289.604 "
"47243.349 ","-293.250 "
"47254.675 ","-295.426 "
"47266.002 ","-297.090 "
"47277.329 ","-300.555 "
"47288.655 ","-304.122 "
"47299.982 ","-306.648 "
"47311.308 ","-309.445 "
"47322.635 ","-313.813 "
"47333.962 ","-318.454 "
"47345.288 ","-321.380 "
"47356.615 ","-326.027 "
"47367.942 ","-330.230 "
"47379.268 ","-336.744 "
"47390.595 ","-342.697 "
"47401.921 ","-348.731 "
"47413.248 ","-352.667 "
"47424.575 ","-357.560 "
"47435.901 ","-362.118 "
"47447.228 ","-367.060 "
"47458.555 ","-372.285 "
"47469.881 ","-377.396 "
"47481.208 ","-383.623 "
"47492.534 ","-389.021 "
"47503.861 ","-393.152 "
"47515.188 ","-397.085 "
"47526.514 ","-401.060 "
"47537.841 ","-405.412 "
"47549.168 ","-408.531 "
"47560.494 ","-413.126 "
"47571.821 ","-417.040 "
"47583.147 ","-422.623 "
"47594.474 ","-429.431 "
"47605.801 ","-435.535 "
"47617.127 ","-441.763 "
"47628.454 ","-449.201 "
"47639.781 ","-456.724 "
"47651.107 ","-463.456 "
"47662.434 ","-470.415 "
"47673.760 ","-476.585 "
"47685.087 ","-482.664 "
"47696.414 ","-488.694 "
"47707.740 ","-493.100 "
"47719.067 ","-497.894 "
"47730.394 ","-500.865 "
"47741.720 ","-505.091 "
"47753.047 ","-508.254 "
"47764.373 ","-511.933 "
"47775.700 ","-513.966 "
"47787.027 ","-515.394 "
"47798.353 ","-518.671 "
"47809.680 ","-521.444 "
"47821.007 ","-523.777 "
"47832.333 ","-527.942 "
"47843.660 ","-529.595 "
"47854.986 ","-533.503 "
"47866.313 ","-537.209 "
"47877.640 ","-541.024 "
"47888.966 ","-543.829 "
"47900.293 ","-549.325 "
"47911.620 ","-553.362 "
"47922.946 ","-557.753 "
"47934.273 ","-561.687 "
"47945.599 ","-565.201 "
"47956.926 ","-570.427 "
"47968.253 ","-574.028 "
"47979.579 ","-575.803 "
"47990.906 ","-578.420 "
"48002.233 ","-580.974 "
"48013.559 ","-581.899 "
"48024.886 ","-582.156 "
"48036.212 ","-583.437 "
"48047.539 ","-583.846 "
"48058.866 ","-583.436 "
"48070.192 ","-584.059 "
"48081.519 ","-584.315 "
"48092.846 ","-583.697 "
"48104.172 ","-584.607 "
"48115.499 ","-585.009 "
"48126.825 ","-586.827 "
"48138.152 ","-586.938 "
"48149.479 ","-588.914 "
"48160.805 ","-590.158 "
"48172.132 ","-591.177 "
"48183.458 ","-592.164 "
"48194.785 ","-594.119 "
"48206.112 ","-594.125 "
"48217.438 ","-594.831 "
"48228.765 ","-595.934 "
"48240.092 ","-596.772 "
"48251.418 ","-596.987 "
"48262.745 ","-598.110 "
"48274.071 ","-600.052 "
"48285.398 ","-600.509 "
"48296.725 ","-600.325 "
"48308.051 ","-603.333 "
"48319.378 ","-606.184 "
"48330.705 ","-608.119 "
"48342.031 ","-610.559 "
"48353.358 ","-613.253 "
"48364.684 ","-616.814 "
"48376.011 ","-620.457 "
"48387.338 ","-623.368 "
"48398.664 ","-625.865 "
"48409.991 ","-628.199 "
"48421.318 ","-630.525 "
"48432.644 ","-632.685 "
"48443.971 ","-635.374 "
"48455.297 ","-637.744 "
"48466.624 ","-639.444 "
"48477.951 ","-643.930 "
"48489.277 ","-645.225 "
"48500.604 ","-648.761 "
"48511.931 ","-652.000 "
"48523.257 ","-655.739 "
"48534.584 ","-660.002 "
"48545.910 ","-664.888 "
"48557.237 ","-668.615 "
"48568.564 ","-673.593 "
"48579.890 ","-678.919 "
"48591.217 ","-684.593 "
"48602.544 ","-690.010 "
"48613.870 ","-695.404 "
"48625.197 ","-701.903 "
"48636.523 ","-708.007 "
"48647.850 ","-714.177 "
"48659.177 ","-720.179 "
"48670.503 ","-726.073 "
"48681.830 ","-732.503 "
"48693.157 ","-739.055 "
"48704.483 ","-745.723 "
"48715.810 ","-753.172 "
"48727.136 ","-759.575 "
"48738.463 ","-766.010 "
"48749.790 ","-773.829 "
"48761.116 ","-779.762 "
"48772.443 ","-784.956 "
"48783.770 ","-788.819 "
"48795.096 ","-792.861 "
"48806.423 ","-797.925 "
"48817.749 ","-801.821 "
"48829.076 ","-805.372 "
"48840.403 ","-806.655 "
"48851.729 ","-808.847 "
"48863.056 ","-811.961 "
"48874.383 ","-814.298 "
"48885.709 ","-817.013 "
"48897.036 ","-821.174 "
"48908.362 ","-823.878 "
"48919.689 ","-825.969 "
"48931.016 ","-828.309 "
"48942.342 ","-831.296 "
"48953.669 ","-834.994 "
"48964.996 ","-837.081 "
"48976.322 ","-839.165 "
"48987.649 ","-840.960 "
"48998.975 ","-842.924 "
"49010.302 ","-844.996 "
"49021.629 ","-846.771 "
"49032.955 ","-848.655 "
"49044.282 ","-849.786 "
"49055.609 ","-851.389 "
"49066.935 ","-853.697 "
"49078.262 ","-854.921 "
"49089.588 ","-856.197 "
"49100.915 ","-858.496 "
"49112.242 ","-860.963 "
"49123.568 ","-863.650 "
"49134.895 ","-865.336 "
"49146.222 ","-866.197 "
"49157.548 ","-868.113 "
"49168.875 ","-869.090 "
"49180.201 ","-869.875 "
"49191.528 ","-870.713 "
"49202.855 ","-870.982 "
"49214.181 ","-869.986 "
"49225.508 ","-869.101 "
"49236.835 ","-868.498 "
"49248.161 ","-863.686 "
"49259.488 ","-861.139 "
"49270.814 ","-857.677 "
"49282.141 ","-852.275 "
"49293.468 ","-846.855 "
"49304.794 ","-842.749 "
"49316.121 ","-836.403 "
"49327.448 ","-829.936 "
"49338.774 ","-824.063 "
"49350.101 ","-818.760 "
"49361.427 ","-812.826 "
"49372.754 ","-805.459 "
"49384.081 ","-798.634 "
"49395.407 ","-792.874 "
"49406.734 ","-787.323 "
"49418.061 ","-781.616 "
"49429.387 ","-776.515 "
"49440.714 ","-772.461 "
"49452.040 ","-768.227 "
"49463.367 ","-764.856 "
"49474.694 ","-762.073 "
"49486.020 ","-757.843 "
"49497.347 ","-754.391 "
"49508.674 ","-750.841 "
"49520.000 ","-748.908 "
"49531.327 ","-746.763 "
"49542.653 ","-744.764 "
"49553.980 ","-743.459 "
"49565.307 ","-740.589 "
"49576.633 ","-738.578 "
"49587.960 ","-737.299 "
"49599.286 ","-736.494 "
"49610.613 ","-734.739 "
"49621.940 ","-732.098 "
"49633.266 ","-732.909 "
"49644.593 ","-731.508 "
"49655.920 ","-729.273 "
"49667.246 ","-729.937 "
"49678.573 ","-728.074 "
"49689.899 ","-726.127 "
"49701.226 ","-725.088 "
"49712.553 ","-722.518 "
"49723.879 ","-720.203 "
"49735.206 ","-717.443 "
"49746.533 ","-712.672 "
"49757.859 ","-710.907 "
"49769.186 ","-708.840 "
"49780.512 ","-705.143 "
"49791.839 ","-702.044 "
"49803.166 ","-698.723 "
"49814.492 ","-695.379 "
"49825.819 ","-692.858 "
"49837.146 ","-690.751 "
"49848.472 ","-687.789 "
"49859.799 ","-684.384 "
"49871.125 ","-681.475 "
"49882.452 ","-678.343 "
"49893.779 ","-674.395 "
"49905.105 ","-671.367 "
"49916.432 ","-667.120 "
"49927.759 ","-663.595 "
"49939.085 ","-660.817 "
"49950.412 ","-655.309 "
"49961.738 ","-651.646 "
"49973.065 ","-646.369 "
"49984.392 ","-642.209 "
"49995.718 ","-636.006 "
"50007.045 ","-631.172 "
"50018.372 ","-626.929 "
"50029.698 ","-620.720 "
"50041.025 ","-615.996 "
"50052.351 ","-611.807 "
"50063.678 ","-607.099 "
"50075.005 ","-602.565 "
"50086.331 ","-598.001 "
"50097.658 ","-591.770 "
"50108.985 ","-587.457 "
"50120.311 ","-584.022 "
"50131.638 ","-578.883 "
"50142.964 ","-573.986 "
"50154.291 ","-570.046 "
"50165.618 ","-566.229 "
"50176.944 ","-562.226 "
"50188.271 ","-558.227 "
"50199.598 ","-553.077 "
"50210.924 ","-548.798 "
"50222.251 ","-547.316 "
"50233.577 ","-542.164 "
"50244.904 ","-539.010 "
"50256.231 ","-535.237 "
"50267.557 ","-529.768 "
"50278.884 ","-524.598 "
"50290.211 ","-517.593 "
"50301.537 ","-512.302 "
"50312.864 ","-503.683 "
"50324.190 ","-494.845 "
"50335.517 ","-482.967 "
"50346.844 ","-471.181 "
"50358.170 ","-461.987 "
"50369.497 ","-450.380 "
"50380.824 ","-438.889 "
"50392.150 ","-426.540 "
"50403.477 ","-417.672 "
"50414.803 ","-406.192 "
"50426.130 ","-394.597 "
"50437.457 ","-383.117 "
"50448.783 ","-373.323 "
"50460.110 ","-360.845 "
"50471.437 ","-348.001 "
"50482.763 ","-335.288 "
"50494.090 ","-321.090 "
"50505.416 ","-305.601 "
"50516.743 ","-286.807 "
"50528.070 ","-267.493 "
"50539.396 ","-247.855 "
"50550.723 ","-226.181 "
"50562.050 ","-208.020 "
"50573.376 ","-191.085 "
"50584.703 ","-173.894 "
"50596.029 ","-160.261 "
"50607.356 ","-145.975 "
"50618.683 ","-126.781 "
"50630.009 ","-77.757 "
"50641.336 ","-21.824 "
"50652.663 ","30.135 "
"50663.989 ","80.076 "
"50675.316 ","129.039 "
"50686.642 ","177.181 "
"50697.969 ","224.387 "
"50709.296 ","270.493 "
"50720.622 ","314.934 "
"50731.949 ","357.096 "
"50743.276 ","396.484 "
"50754.602 ","434.372 "
"50765.929 ","475.011 "
"50777.255 ","494.433 "
"50788.582 ","506.883 "
"50799.909 ","518.549 "
"50811.235 ","526.591 "
"50822.562 ","533.243 "
"50833.889 ","538.919 "
"50845.215 ","543.020 "
"50856.542 ","544.811 "
"50867.868 ","546.481 "
"50879.195 ","542.442 "
"50890.522 ","541.877 "
"50901.848 ","540.272 "
"50913.175 ","531.769 "
"50924.502 ","531.231 "
"50935.828 ","526.294 "
"50947.155 ","515.517 "
"50958.481 ","510.813 "
"50969.808 ","507.875 "
"50981.135 ","498.457 "
"50992.461 ","487.745 "
"51003.788 ","478.373 "
"51015.114 ","472.441 "
"51026.441 ","468.332 "
"51037.768 ","465.198 "
"51049.094 ","465.064 "
"51060.421 ","464.964 "
"51071.748 ","466.184 "
"51083.074 ","468.126 "
"51094.401 ","471.823 "
"51105.727 ","476.958 "
"51117.054 ","480.092 "
"51128.381 ","482.808 "
"51139.707 ","486.977 "
"51151.034 ","488.712 "
"51162.361 ","499.275 "
"51173.687 ","502.823 "
"51185.014 ","507.281 "
"51196.340 ","512.796 "
"51207.667 ","519.332 "
"51218.994 ","524.654 "
"51230.320 ","530.368 "
"51241.647 ","534.861 "
"51252.974 ","543.534 "
"51264.300 ","549.423 "
"51275.627 ","554.262 "
"51286.953 ","559.549 "
"51298.280 ","565.684 "
"51309.607 ","570.578 "
"51320.933 ","573.557 "
"51332.260 ","579.125 "
"51343.587 ","582.356 "
"51354.913 ","585.917 "
"51366.240 ","588.549 "
"51377.566 ","591.988 "
"51388.893 ","593.078 "
"51400.220 ","595.057 "
"51411.546 ","596.524 "
"51422.873 ","596.949 "
"51434.200 ","598.719 "
"51445.526 ","600.072 "
"51456.853 ","600.159 "
"51468.179 ","601.716 "
"51479.506 ","601.423 "
"51490.833 ","601.751 "
"51502.159 ","602.470 "
"51513.486 ","603.627 "
"51524.813 ","604.609 "
"51536.139 ","603.413 "
"51547.466 ","604.950 "
"51558.792 ","606.464 "
"51570.119 ","605.450 "
"51581.446 ","604.317 "
"51592.772 ","602.419 "
"51604.099 ","603.620 "
"51615.426 ","601.016 "
"51626.752 ","598.199 "
"51638.079 ","595.271 "
"51649.405 ","591.713 "
"51660.732 ","587.337 "
"51672.059 ","583.099 "
"51683.385 ","577.510 "
"51694.712 ","569.914 "
"51706.039 ","562.637 "
"51717.365 ","557.475 "
"51728.692 ","550.318 "
"51740.018 ","543.516 "
"51751.345 ","542.252 "
"51762.672 ","541.729 "
"51773.998 ","539.768 "
"51785.325 ","539.430 "
"51796.652 ","539.961 "
"51807.978 ","539.703 "
"51819.305 ","541.351 "
"51830.631 ","542.375 "
"51841.958 ","540.841 "
"51853.285 ","543.973 "
"51864.611 ","542.291 "
"51875.938 ","537.099 "
"51887.265 ","535.638 "
"51898.591 ","536.451 "
"51909.918 ","532.571 "
"51921.244 ","529.562 "
"51932.571 ","523.143 "
"51943.898 ","513.325 "
"51955.224 ","506.447 "
"51966.551 ","500.200 "
"51977.878 ","493.386 "
"51989.204 ","490.078 "
"52000.531 ","486.970 "
"52011.857 ","484.667 "
"52023.184 ","483.549 "
"52034.511 ","481.728 "
"52045.837 ","482.639 "
"52057.164 ","482.821 "
"52068.491 ","483.478 "
"52079.817 ","486.854 "
"52091.144 ","489.713 "
"52102.470 ","491.231 "
"52113.797 ","493.899 "
"52125.124 ","496.745 "
"52136.450 ","499.306 "
"52147.777 ","501.951 "
"52159.104 ","504.724 "
"52170.430 ","509.887 "
"52181.757 ","514.807 "
"52193.083 ","516.949 "
"52204.410 ","522.973 "
"52215.737 ","530.282 "
"52227.063 ","533.444 "
"52238.390 ","538.538 "
"52249.717 ","543.767 "
"52261.043 ","546.724 "
"52272.370 ","548.584 "
"52283.696 ","550.346 "
"52295.023 ","551.761 "
"52306.350 ","553.257 "
"52317.676 ","551.669 "
"52329.003 ","550.160 "
"52340.330 ","548.613 "
"52351.656 ","547.614 "
"52362.983 ","546.074 "
"52374.309 ","544.348 "
"52385.636 ","541.571 "
"52396.963 ","539.325 "
"52408.289 ","538.242 "
"52419.616 ","534.438 "
"52430.942 ","531.615 "
"52442.269 ","529.185 "
"52453.596 ","526.366 "
"52464.922 ","521.023 "
"52476.249 ","517.183 "
"52487.576 ","513.708 "
"52498.902 ","506.662 "
"52510.229 ","499.684 "
"52521.555 ","493.376 "
"52532.882 ","487.770 "
"52544.209 ","477.117 "
"52555.535 ","461.781 "
"52566.862 ","458.879 "
"52578.189 ","455.890 "
"52589.515 ","444.667 "
"52600.842 ","440.533 "
"52612.168 ","446.124 "
"52623.495 ","443.148 "
"52634.822 ","439.278 "
"52646.148 ","441.687 "
"52657.475 ","445.978 "
"52668.802 ","450.367 "
"52680.128 ","455.084 "
"52691.455 ","457.380 "
"52702.781 ","461.124 "
"52714.108 ","463.513 "
"52725.435 ","465.148 "
"52736.761 ","466.478 "
"52748.088 ","464.510 "
"52759.415 ","466.510 "
"52770.741 ","466.766 "
"52782.068 ","465.751 "
"52793.394 ","460.788 "
"52804.721 ","459.725 "
"52816.048 ","459.085 "
"52827.374 ","457.359 "
"52838.701 ","454.586 "
"52850.028 ","452.744 "
"52861.354 ","451.556 "
"52872.681 ","445.069 "
"52884.007 ","438.274 "
"52895.334 ","433.903 "
"52906.661 ","427.988 "
"52917.987 ","422.216 "
"52929.314 ","415.718 "
"52940.641 ","411.656 "
"52951.967 ","405.334 "
"52963.294 ","399.280 "
"52974.620 ","392.317 "
"52985.947 ","387.779 "
"52997.274 ","384.873 "
"53008.600 ","380.433 "
"53019.927 ","376.518 "
"53031.254 ","374.292 "
"53042.580 ","370.797 "
"53053.907 ","368.250 "
"53065.233 ","366.054 "
"53076.560 ","365.397 "
"53087.887 ","363.928 "
"53099.213 ","363.593 "
"53110.540 ","362.649 "
"53121.867 ","359.843 "
"53133.193 ","357.527 "
"53144.520 ","355.097 "
"53155.846 ","351.950 "
"53167.173 ","348.742 "
"53178.500 ","344.353 "
"53189.826 ","338.456 "
"53201.153 ","332.530 "
"53212.480 ","324.666 "
"53223.806 ","314.613 "
"53235.133 ","305.556 "
"53246.459 ","297.354 "
"53257.786 ","288.654 "
"53269.113 ","281.196 "
"53280.439 ","275.425 "
"53291.766 ","269.635 "
"53303.093 ","265.323 "
"53314.419 ","262.178 "
"53325.746 ","256.782 "
"53337.072 ","254.613 "
"53348.399 ","252.293 "
"53359.726 ","249.155 "
"53371.052 ","246.996 "
"53382.379 ","243.535 "
"53393.706 ","242.253 "
"53405.032 ","240.299 "
"53416.359 ","238.447 "
"53427.685 ","237.101 "
"53439.012 ","234.130 "
"53450.339 ","228.599 "
"53461.665 ","230.971 "
"53472.992 ","229.741 "
"53484.319 ","227.040 "
"53495.645 ","225.973 "
"53506.972 ","223.037 "
"53518.298 ","219.596 "
"53529.625 ","217.239 "
"53540.952 ","215.240 "
"53552.278 ","212.556 "
"53563.605 ","208.960 "
"53574.932 ","205.930 "
"53586.258 ","202.825 "
"53597.585 ","199.839 "
"53608.911 ","197.313 "
"53620.238 ","193.834 "
"53631.565 ","191.802 "
"53642.891 ","190.128 "
"53654.218 ","186.278 "
"53665.545 ","185.005 "
"53676.871 ","181.842 "
"53688.198 ","176.650 "
"53699.524 ","172.166 "
"53710.851 ","168.685 "
"53722.178 ","164.663 "
"53733.504 ","160.660 "
"53744.831 ","157.286 "
"53756.158 ","154.621 "
"53767.484 ","151.416 "
"53778.811 ","148.986 "
"53790.137 ","147.879 "
"53801.464 ","145.569 "
"53812.791 ","144.596 "
"53824.117 ","142.915 "
"53835.444 ","142.102 "
"53846.770 ","141.333 "
"53858.097 ","138.361 "
"53869.424 ","135.108 "
