IDIADA_Epoxy
1
151416
2.670690e-06
1e-06
1647.816 -11.501
1650.486 -15.213
1653.157 -18.673
1655.828 -22.055
1658.498 -25.754
1661.169 -30.372
1663.840 -37.986
1666.511 -49.820
1669.181 -56.549
1671.852 -51.477
1674.523 -36.056
1677.193 -23.699
1679.864 -16.854
1682.535 -11.144
1685.205 -6.777
1687.876 -3.279
1690.547 -0.288
1693.217 2.214
1695.888 4.254
1698.559 5.595
1701.230 6.520
1703.900 7.205
1706.571 7.569
1709.242 7.539
1711.912 7.741
1714.583 8.819
1717.254 11.028
1719.924 13.716
1722.595 16.445
1725.266 19.105
1727.936 21.351
1730.607 23.401
1733.278 24.711
1735.949 25.033
1738.619 24.764
1741.290 25.366
1743.961 26.332
1746.631 26.587
1749.302 26.266
1751.973 26.407
1754.643 26.922
1757.314 27.684
1759.985 28.366
1762.655 29.010
1765.326 29.357
1767.997 29.323
1770.667 28.941
1773.338 28.527
1776.009 28.311
1778.680 28.406
1781.350 28.849
1784.021 28.968
1786.692 28.528
1789.362 27.900
1792.033 27.549
1794.704 27.208
1797.374 27.040
1800.045 26.491
1802.716 25.566
1805.386 24.267
1808.057 22.943
1810.728 21.656
1813.399 20.426
1816.069 19.602
1818.740 19.360
1821.411 19.544
1824.081 19.390
1826.752 18.956
1829.423 18.613
1832.093 18.447
1834.764 18.116
1837.435 17.742
1840.105 17.570
1842.776 17.697
1845.447 18.038
1848.117 18.413
1850.788 18.548
1853.459 18.412
1856.130 18.502
1858.800 18.949
1861.471 19.648
1864.142 20.316
1866.812 20.715
1869.483 20.612
1872.154 20.501
1874.824 20.812
1877.495 20.869
1880.166 20.397
1882.836 19.264
1885.507 17.855
1888.178 16.855
1890.849 16.780
1893.519 17.101
1896.190 16.946
1898.861 16.165
1901.531 14.968
1904.202 13.749
1906.873 12.993
1909.543 12.693
1912.214 12.109
1914.885 11.107
1917.555 9.874
1920.226 8.735
1922.897 7.536
1925.567 6.585
1928.238 5.953
1930.909 5.634
1933.580 4.546
1936.250 2.743
1938.921 1.438
1941.592 1.392
1944.262 0.529
1946.933 -2.160
1949.604 -4.576
1952.274 -4.318
1954.945 -3.562
1957.616 -5.157
1960.286 -8.101
1962.957 -10.132
1965.628 -11.368
1968.299 -12.957
1970.969 -14.876
1973.640 -16.842
1976.311 -18.810
1978.981 -20.760
1981.652 -22.344
1984.323 -23.977
1986.993 -25.830
1989.664 -27.456
1992.335 -28.553
1995.005 -29.419
1997.676 -30.515
2000.347 -31.523
2003.018 -32.416
2005.688 -32.794
2008.359 -32.734
2011.030 -32.717
2013.700 -33.499
2016.371 -34.600
2019.042 -35.684
2021.712 -36.180
2024.383 -35.813
2027.054 -35.177
2029.724 -35.550
2032.395 -36.357
2035.066 -36.053
2037.736 -35.086
2040.407 -35.470
2043.078 -36.999
2045.749 -37.779
2048.419 -37.595
2051.090 -38.024
2053.761 -39.114
2056.431 -39.842
2059.102 -40.068
2061.773 -40.807
2064.443 -42.164
2067.114 -43.457
2069.785 -44.283
